unique_id,icn,auctiondate,year,make,model,category,subcategory,location_state,location_city,starting_bid,reserve_price,hammer,buyers_premium,contract_price,reserve_met,seller_id,buyer_id,num_bids,region_id,district_id,territory_id,business_segment
16849,TB2836,2025-12-03,1994,John Deere,210G,Construction,Dozers,MO,Kansas City,17699,21567,34010,3401,37411,1,2171,1141,5,1,2,16,Core
16850,HN7188,2025-12-03,2011,John Deere,8370R,Ag Equipment,Combines,MO,Springfield,9828,13034,26052,2605,28657,1,2157,187,2,1,4,29,Core
16851,IX5667,2025-12-03,2011,Toyota,Corolla,Passenger,Sedans,MO,St Louis,1391,1647,6789,678,7467,1,2254,1268,15,1,2,14,Enterprise
16852,FT9491,2025-12-03,2016,Chevrolet,Traverse,Passenger,SUVs,TX,Dallas,1234,1537,5513,551,6064,1,2201,1588,2,1,1,7,Enterprise
16853,LL0292,2025-12-03,2016,Massey Ferguson,8737,Ag Equipment,Planters,PA,Pittsburgh,7844,13457,17692,1769,19461,1,2258,515,3,2,7,49,Enterprise
16854,DB4996,2025-12-03,2013,Ford,F-350,Truck/Trailer,Semi Tractors,OK,Norman,6029,5871,11272,1127,12399,1,2428,784,4,1,3,20,Core
16855,AY2229,2025-12-03,1994,John Deere,350G,Construction,Excavators,NE,Lincoln,15132,21472,31080,3108,34188,1,2293,981,7,1,3,24,Enterprise
16856,ZR1964,2025-12-03,2023,New Holland,T7.270,Ag Equipment,Harvesters,OK,Tulsa,11880,11638,22290,2229,24519,1,2175,443,10,1,1,7,Core
16857,LO5371,2025-12-03,2003,John Deere,210G,Construction,Skid Steers,NC,Charlotte,18934,19589,33440,3344,36784,1,2303,1720,14,2,6,44,Core
16858,WE9627,2025-12-03,2005,Kenworth,T880,Truck/Trailer,Pickup Trucks,OR,Portland,5524,6063,16879,1687,18566,1,2468,1686,3,3,12,92,Core
16859,DH8193,2025-12-03,1999,Toyota,Camry,Passenger,Coupes,CA,San Francisco,1009,1719,2309,230,2539,1,2385,860,1,3,11,88,Core
16860,ZY2132,2025-12-03,2000,Massey Ferguson,8735,Ag Equipment,Planters,CA,San Francisco,7860,10576,23219,2321,25540,1,2555,2626,11,3,11,86,Enterprise
16861,ID5352,2025-12-03,2013,Peterbilt,567,Truck/Trailer,Semi Tractors,MO,St Louis,5021,6072,18975,1897,20872,1,2423,1675,1,1,4,27,Core
16862,SV6635,2025-12-03,1996,Honda,Pilot,Passenger,SUVs,IN,Evansville,1566,1448,4535,453,4988,1,2460,1396,5,1,1,4,Core
16863,HN5679,2025-12-03,2019,Freightliner,Century,Truck/Trailer,Pickup Trucks,NE,Bellevue,5176,6088,18489,1848,20337,1,2637,298,15,1,4,32,Expansion
16864,BC1329,2025-12-03,2012,Chevrolet,Traverse,Passenger,SUVs,WI,Milwaukee,1210,1747,3551,355,3906,1,2558,1202,5,1,4,30,Core
16865,YB5935,2025-12-03,1992,Ford,F-350,Truck/Trailer,Box Trucks,WI,Green Bay,5322,6130,15233,1523,16756,1,2087,1250,1,1,1,5,Core
16866,LF8927,2025-12-03,1990,Ford,Fusion,Passenger,Minivans,CA,San Francisco,1177,1500,4046,404,4450,1,2209,1718,3,3,12,90,Expansion
16867,XQ8722,2025-12-03,1990,Toyota,Highlander,Passenger,Sedans,IA,Des Moines,1097,1608,3068,306,3374,1,2202,754,9,1,1,7,Core
16868,CE6254,2025-12-03,2020,Toyota,Camry,Passenger,Minivans,KS,Kansas City,1326,1532,5962,596,6558,1,2181,116,8,1,3,21,Core
16869,GG7419,2025-12-03,2012,John Deere,DB60,Ag Equipment,Harvesters,CA,San Diego,8367,11992,26994,2699,29693,1,2344,219,13,3,10,75,Core
16870,QV2841,2025-12-03,1997,John Deere,1775NT,Ag Equipment,Harvesters,MO,Kansas City,7870,11469,31785,3178,34963,1,2082,1384,14,1,3,21,Expansion
16871,RQ3289,2025-12-03,1992,Ram,2500,Truck/Trailer,Dump Trucks,KS,Overland Park,5079,6709,9942,994,10936,1,2464,960,15,1,2,12,Expansion
16872,VQ2363,2025-12-03,1991,Case IH,9250,Ag Equipment,Harvesters,FL,Miami,10175,10519,17823,1782,19605,1,2349,1045,5,2,6,45,Expansion
16873,DU7301,2025-12-03,2015,Chevrolet,Malibu,Passenger,Sedans,KS,Kansas City,1433,1408,6007,600,6607,1,2610,500,10,1,1,4,Core
16874,FQ0398,2025-12-03,2004,New Holland,T7.270,Ag Equipment,Harvesters,GA,Savannah,7933,12599,16424,1642,18066,1,2479,1018,15,2,6,43,Core
16875,WY7512,2025-12-03,2001,Toyota,Camry,Passenger,Coupes,MO,Springfield,1433,1640,5475,547,6022,1,2361,1118,2,1,1,8,Core
16876,UD7230,2025-12-03,1997,Peterbilt,389,Truck/Trailer,Dump Trucks,TX,Houston,6030,6668,15601,1560,17161,1,2399,651,11,1,3,22,Expansion
16877,SG9467,2025-12-03,2019,John Deere,8320R,Ag Equipment,Harvesters,KS,Topeka,11389,11457,32597,3259,35856,1,2168,681,2,1,1,1,Core
16878,RE4354,2025-12-03,1996,Caterpillar,349,Construction,Dozers,OK,Broken Arrow,14344,18866,41139,4113,45252,1,2073,97,5,1,1,4,Core
16879,SL8036,2025-12-03,1996,Ford,Explorer,Passenger,SUVs,NE,Omaha,1418,1408,6897,689,7586,1,2283,956,6,1,3,21,Core
16880,EU8954,2025-12-03,2014,Volvo,EC300,Construction,Wheel Loaders,OK,Norman,16170,18098,38095,3809,41904,1,2588,993,2,1,2,13,Enterprise
16881,XX1565,2025-12-03,2021,Toyota,Highlander,Passenger,SUVs,CA,Sacramento,1228,1645,5247,524,5771,1,2599,1858,2,3,9,70,Core
16882,CE1567,2025-12-03,1999,Chevrolet,Silverado 3500,Truck/Trailer,Pickup Trucks,MI,Detroit,4751,6667,18623,1862,20485,1,2001,686,4,1,4,27,Core
16883,IP9348,2025-12-03,2020,Volvo,L150H,Construction,Wheel Loaders,KS,Kansas City,15743,21037,36234,3623,39857,1,2588,1195,12,1,3,17,Enterprise
16884,WP3034,2025-12-03,2004,Honda,Accord,Passenger,SUVs,MN,Minneapolis,1129,1773,4726,472,5198,1,2630,1485,1,1,4,26,Core
16885,CI5269,2025-12-03,1996,Komatsu,PC290,Construction,Wheel Loaders,IN,Indianapolis,18944,18809,36011,3601,39612,1,2456,1480,3,1,1,7,Enterprise
16886,IN1277,2025-12-03,2024,Case IH,Magnum 280,Ag Equipment,Tractors,OK,Norman,11342,11610,20115,2011,22126,1,2375,1366,3,1,3,17,Enterprise
16887,WX4476,2025-12-03,2014,John Deere,350G,Construction,Excavators,WA,Seattle,15539,19345,34591,3459,38050,1,2642,1429,2,3,9,68,Enterprise
16888,HE1375,2025-12-03,1999,Ford,F-350,Truck/Trailer,Semi Tractors,NC,Greensboro,5453,5602,15649,1564,17213,1,2020,98,8,2,7,50,Expansion
16889,JC6017,2025-12-03,1993,Chevrolet,Equinox,Passenger,Minivans,CO,Aurora,1434,1419,2588,258,2846,1,2272,740,9,3,12,92,Enterprise
16890,LV4050,2025-12-03,1998,Volvo,L220H,Construction,Wheel Loaders,NC,Raleigh,12629,20347,47913,4791,52704,1,2432,1448,12,2,8,61,Enterprise
16891,XT5176,2025-12-03,2017,Chevrolet,Silverado 2500,Truck/Trailer,Box Trucks,IN,Indianapolis,4384,6186,9586,958,10544,1,2384,1167,3,1,1,2,Core
16892,IZ1994,2025-12-03,2014,Toyota,RAV4,Passenger,SUVs,MO,Kansas City,1143,1690,6137,613,6750,1,2287,1803,3,1,4,28,Core
16893,EW8181,2025-12-03,1999,John Deere,S780,Ag Equipment,Combines,KS,Topeka,9086,10879,16070,1607,17677,1,2581,470,10,1,1,3,Enterprise
16894,ZH3356,2025-12-03,1991,Massey Ferguson,8737,Ag Equipment,Combines,SC,Charleston,10171,11905,16582,1658,18240,1,2586,1046,12,2,7,56,Core
16895,TM3723,2025-12-03,2021,Chevrolet,Silverado 2500,Truck/Trailer,Box Trucks,NC,Raleigh,5476,7175,17769,1776,19545,1,2569,1097,11,2,6,41,Enterprise
16896,XX6578,2025-12-03,1993,John Deere,1775NT,Ag Equipment,Tractors,MO,St Louis,9165,12014,18181,1818,19999,1,2506,617,12,1,4,28,Expansion
16897,CZ5748,2025-12-03,2019,Volvo,L120H,Construction,Skid Steers,NE,Bellevue,17261,20822,34143,3414,37557,1,2581,2624,1,1,4,32,Enterprise
16898,EF6883,2025-12-03,2014,Komatsu,PC210,Construction,Skid Steers,NY,Buffalo,16136,21336,37041,3704,40745,1,2513,1868,15,2,6,41,Enterprise
16899,AX9060,2025-12-03,2002,Chevrolet,Silverado 2500,Truck/Trailer,Semi Tractors,CA,Sacramento,4504,6452,16009,1600,17609,1,2641,1180,8,3,10,78,Enterprise
16900,XP2531,2025-12-03,2013,Freightliner,Century,Truck/Trailer,Semi Tractors,WA,Tacoma,6145,7046,17103,1710,18813,1,2396,1181,5,3,9,70,Expansion
16901,NN4583,2025-12-03,2017,Ram,2500,Truck/Trailer,Pickup Trucks,OR,Portland,4094,6003,12686,1268,13954,1,2421,2587,9,3,10,78,Expansion
16902,VG8393,2025-12-03,2014,Ford,F-350,Truck/Trailer,Semi Tractors,SC,Charleston,4818,7074,11625,1162,12787,1,2070,479,6,2,8,59,Core
16903,JO1837,2025-12-03,1990,Massey Ferguson,8735,Ag Equipment,Combines,KS,Overland Park,9551,11455,29569,2956,32525,1,2053,1106,14,1,1,7,Expansion
16904,XT2003,2025-12-03,1991,Volvo,L220H,Construction,Skid Steers,NE,Bellevue,19641,21502,35890,3589,39479,1,2039,317,13,1,2,15,Enterprise
16905,WI2293,2025-12-03,2014,Freightliner,Century,Truck/Trailer,Box Trucks,OK,Tulsa,4370,7195,17099,1709,18808,1,2577,544,11,1,2,15,Core
16906,EC8674,2025-12-03,1995,Massey Ferguson,8735,Ag Equipment,Tractors,MO,St Louis,10062,10528,19486,1948,21434,1,2102,537,5,1,2,11,Core
16907,YL2592,2025-12-03,2004,Ford,F-450,Truck/Trailer,Semi Tractors,IN,Fort Wayne,6028,6421,17336,1733,19069,1,2322,1566,14,1,2,14,Core
16908,RC5082,2025-12-03,1992,New Holland,T9.565,Ag Equipment,Planters,CA,San Francisco,11242,11405,30474,3047,33521,1,2380,501,4,3,10,74,Expansion
16909,BU4672,2025-12-03,2008,John Deere,644K,Construction,Dozers,OR,Salem,17323,19227,42513,4251,46764,1,2534,326,14,3,11,85,Enterprise
16910,GO2527,2025-12-03,2008,Volvo,L150H,Construction,Skid Steers,TX,San Antonio,14150,18269,31703,3170,34873,1,2203,2580,4,1,4,32,Enterprise
16911,YA1197,2025-12-03,2004,Chevrolet,Silverado 2500,Truck/Trailer,Box Trucks,IA,Cedar Rapids,4410,6623,17539,1753,19292,1,2150,1755,4,1,1,7,Core
16912,VU6133,2025-12-03,2017,New Holland,T7.270,Ag Equipment,Combines,NV,Reno,10552,12695,19209,1920,21129,1,2166,117,7,3,12,91,Expansion
16913,DL0691,2025-12-03,1997,Volvo,L150H,Construction,Wheel Loaders,TX,San Antonio,15609,18586,28039,2803,30842,1,2039,1491,6,1,1,3,Enterprise
16914,SP8254,2025-12-03,2002,Ford,F-350,Truck/Trailer,Box Trucks,IA,Cedar Rapids,4455,5876,18705,1870,20575,1,2165,1632,4,1,4,29,Core
16915,XK2408,2025-12-03,2008,Chevrolet,Silverado 3500,Truck/Trailer,Pickup Trucks,KS,Overland Park,5927,5795,11883,1188,13071,1,2520,326,1,1,3,18,Expansion
16916,NS9529,2025-12-03,2015,Komatsu,WA470,Construction,Excavators,TX,Austin,13971,22223,41266,4126,45392,1,2432,155,10,1,1,8,Enterprise
16917,NK9269,2025-12-03,2004,Chevrolet,Malibu,Passenger,Minivans,KS,Topeka,1021,1551,6216,621,6837,1,2623,1786,14,1,2,14,Core
16918,PX9910,2025-12-03,2004,John Deere,210G,Construction,Excavators,CA,San Francisco,17456,19141,38077,3807,41884,1,2513,2634,1,3,10,78,Enterprise
16919,AA2949,2025-12-03,1993,Caterpillar,349,Construction,Dozers,OK,Oklahoma City,14782,20213,26486,2648,29134,1,2461,262,13,1,2,12,Enterprise
16920,IX8843,2025-12-03,2004,Case IH,8250,Ag Equipment,Combines,OK,Oklahoma City,10765,10763,24302,2430,26732,1,2088,667,12,1,2,9,Core
16921,UR7106,2025-12-03,2024,Ford,F-450,Truck/Trailer,Box Trucks,OR,Eugene,4621,6837,16757,1675,18432,1,2033,618,8,3,12,91,Expansion
16922,JX3205,2025-12-03,2006,Volvo,EC300,Construction,Skid Steers,KS,Kansas City,15299,17866,31841,3184,35025,1,2467,295,4,1,3,19,Enterprise
16923,UR1235,2025-12-03,2008,Ford,F-350,Truck/Trailer,Box Trucks,OK,Tulsa,4195,7199,10849,1084,11933,1,2276,738,2,1,1,5,Expansion
16924,GX0105,2025-12-03,1992,Massey Ferguson,8735,Ag Equipment,Combines,FL,Tampa,11010,13161,20235,2023,22258,1,2062,1157,4,2,6,46,Enterprise
16925,PH3523,2025-12-03,1991,Massey Ferguson,8737,Ag Equipment,Tractors,NC,Charlotte,10020,13237,26655,2665,29320,1,2042,623,4,2,7,55,Core
16926,TS5852,2025-12-03,2012,John Deere,350G,Construction,Wheel Loaders,NC,Greensboro,17835,17513,32862,3286,36148,1,2406,1256,2,2,8,62,Enterprise
16927,XE4327,2025-12-03,2018,Massey Ferguson,8735,Ag Equipment,Planters,KS,Kansas City,11164,13134,15788,1578,17366,1,2128,916,9,1,3,19,Expansion
16928,JI3330,2025-12-03,2000,New Holland,CR10.90,Ag Equipment,Planters,MO,Columbia,9097,12544,34174,3417,37591,1,2339,1675,6,1,2,16,Core
16929,PC7694,2025-12-03,2003,Ram,2500,Truck/Trailer,Pickup Trucks,TX,Austin,5045,5698,17527,1752,19279,1,2611,504,13,1,1,6,Core
16930,YO9739,2025-12-03,2020,Peterbilt,579,Truck/Trailer,Pickup Trucks,ND,Fargo,6046,6938,14969,1496,16465,1,2014,428,14,1,1,5,Expansion
16931,RQ6927,2025-12-03,1998,Chevrolet,Silverado 3500,Truck/Trailer,Pickup Trucks,CA,San Francisco,4346,6718,12448,1244,13692,1,2120,2608,1,3,12,90,Expansion
16932,GI5737,2025-12-03,2004,Caterpillar,349,Construction,Skid Steers,KS,Topeka,16606,17726,37859,3785,41644,1,2222,1,6,1,3,18,Enterprise
16933,UF4029,2025-12-03,2024,New Holland,T9.565,Ag Equipment,Harvesters,NC,Raleigh,10249,11725,19566,1956,21522,1,2200,2616,12,2,6,43,Core
16934,MV5034,2025-12-03,2004,Massey Ferguson,8737,Ag Equipment,Harvesters,CA,Los Angeles,10340,13317,20800,2080,22880,1,2172,917,14,3,12,96,Expansion
16935,YS2768,2025-12-03,2018,Massey Ferguson,8735,Ag Equipment,Tractors,OR,Eugene,10006,12018,24323,2432,26755,1,2530,2620,9,3,10,75,Expansion
16936,XN0872,2025-12-03,1995,Komatsu,D85,Construction,Excavators,OR,Portland,12682,21743,27357,2735,30092,1,2240,1046,1,3,10,75,Expansion
16937,FX0543,2025-12-03,2020,Honda,Civic,Passenger,Sedans,OH,Cleveland,1112,1421,4886,488,5374,1,2594,695,2,1,3,18,Core
16938,UZ9323,2025-12-03,2004,John Deere,S780,Ag Equipment,Combines,MO,St Louis,7949,13171,18080,1808,19888,1,2156,2546,11,1,4,27,Core
16939,PP8992,2025-12-03,2006,Peterbilt,567,Truck/Trailer,Dump Trucks,NC,Greensboro,4307,6979,9306,930,10236,1,2516,1175,6,2,7,49,Expansion
16940,DW8267,2025-12-03,2005,Ford,F-350,Truck/Trailer,Pickup Trucks,NV,Reno,4375,6142,12604,1260,13864,1,2450,731,7,3,9,68,Core
16941,ND2291,2025-12-03,2006,Ford,F-250,Truck/Trailer,Box Trucks,MO,Kansas City,5712,6851,14798,1479,16277,1,2604,72,10,1,2,13,Core
16942,IU9034,2025-12-03,2005,Massey Ferguson,8737,Ag Equipment,Tractors,WA,Spokane,9047,11473,21561,2156,23717,1,2069,134,12,3,11,83,Expansion
16943,XB7448,2025-12-03,2004,John Deere,8370R,Ag Equipment,Harvesters,OR,Portland,8046,13395,16546,1654,18200,1,2465,134,14,3,10,79,Expansion
16944,XS0840,2025-12-03,2008,Chevrolet,Traverse,Passenger,Sedans,PA,Pittsburgh,1433,1549,3233,323,3556,1,2154,2506,4,2,7,53,Core
16945,NT4723,2025-12-03,1996,Honda,Civic,Passenger,Minivans,FL,Tampa,1427,1458,3652,365,4017,1,2068,498,1,2,7,55,Core
16946,FX6791,2025-12-03,2008,Freightliner,Columbia,Truck/Trailer,Dump Trucks,GA,Savannah,4449,6838,16170,1617,17787,1,2102,617,8,2,5,37,Core
16947,ZL8773,2025-12-03,2000,Caterpillar,D8,Construction,Skid Steers,PA,Pittsburgh,19398,20705,34162,3416,37578,1,2203,28,3,2,6,44,Enterprise
16948,RG0829,2025-12-03,1990,Volvo,L150H,Construction,Dozers,VA,Virginia Beach,19472,22035,41480,4148,45628,1,2039,1903,13,2,6,41,Enterprise
16949,MB6917,2025-12-03,1993,Peterbilt,348,Truck/Trailer,Semi Tractors,MI,Detroit,4739,7021,17250,1725,18975,1,2467,1678,4,1,1,7,Enterprise
16950,WD9352,2025-12-03,2023,Honda,Accord,Passenger,Coupes,VA,Norfolk,1265,1613,5289,528,5817,1,2047,1851,7,2,8,57,Core
16951,RU1107,2025-12-03,1991,Kenworth,T880,Truck/Trailer,Dump Trucks,MO,St Louis,5793,6985,16806,1680,18486,1,2452,780,2,1,3,17,Core
16952,LE1912,2025-12-03,2000,Chevrolet,Malibu,Passenger,Coupes,FL,Miami,1533,1608,7842,784,8626,1,2469,1034,1,2,8,60,Core
16953,PO0760,2025-12-03,1999,Komatsu,PC210,Construction,Excavators,OK,Norman,19442,17603,46571,4657,51228,1,2498,1959,6,1,3,19,Expansion
16954,RY4745,2025-12-03,2010,Chevrolet,Silverado 2500,Truck/Trailer,Pickup Trucks,OK,Tulsa,5196,6139,18028,1802,19830,1,2317,1685,3,1,3,22,Core
16955,LV0633,2025-12-03,2011,Chevrolet,Silverado 3500,Truck/Trailer,Pickup Trucks,MO,Springfield,6001,7183,19140,1914,21054,1,2536,537,12,1,2,13,Core
16956,WP2276,2025-12-03,2018,Caterpillar,330,Construction,Dozers,MO,Kansas City,17987,20670,48298,4829,53127,1,2328,480,9,1,2,15,Enterprise
16957,AF2447,2025-12-03,2009,Massey Ferguson,8737,Ag Equipment,Harvesters,IL,Peoria,11616,11717,27652,2765,30417,1,2176,594,2,1,3,24,Core
16958,PL6849,2025-12-03,2012,New Holland,T9.565,Ag Equipment,Harvesters,MO,St Louis,8197,12681,22630,2263,24893,1,2605,1940,3,1,2,11,Core
16959,QF1504,2025-12-03,2015,Massey Ferguson,8737,Ag Equipment,Harvesters,VA,Norfolk,8045,11858,25033,2503,27536,1,2359,1244,13,2,5,39,Core
16960,PI4359,2025-12-03,1993,Case IH,Magnum 380,Ag Equipment,Harvesters,IA,Cedar Rapids,11421,12054,27542,2754,30296,1,2454,1785,9,1,4,26,Expansion
16961,LW2963,2025-12-03,2017,John Deere,X9 1100,Ag Equipment,Tractors,IA,Des Moines,10713,11957,16804,1680,18484,1,2325,1512,14,1,4,26,Enterprise
16962,XS9669,2025-12-03,2020,Honda,Civic,Passenger,Sedans,KS,Overland Park,1047,1434,2163,216,2379,1,2345,1855,4,1,4,31,Core
16963,YS6854,2025-12-03,2002,Peterbilt,348,Truck/Trailer,Pickup Trucks,WA,Tacoma,6052,5916,15766,1576,17342,1,2446,867,1,3,9,72,Core
16964,UA7502,2025-12-03,2017,Freightliner,Columbia,Truck/Trailer,Box Trucks,KS,Topeka,6041,6289,15166,1516,16682,1,2291,718,15,1,2,9,Expansion
16965,EJ6221,2025-12-03,2020,Chevrolet,Traverse,Passenger,Sedans,KS,Topeka,1106,1662,4937,493,5430,1,2422,1755,15,1,1,8,Core
16966,MF5951,2025-12-03,2002,Peterbilt,348,Truck/Trailer,Pickup Trucks,TX,Dallas,5383,6535,13402,1340,14742,1,2613,1419,4,1,2,13,Enterprise
16967,BT9084,2025-12-03,2002,New Holland,T7.270,Ag Equipment,Combines,NE,Lincoln,8625,11299,28966,2896,31862,1,2644,2612,1,1,1,1,Core
16968,YZ8776,2025-12-03,2001,Volvo,EC300,Construction,Skid Steers,OK,Norman,16319,20549,32650,3265,35915,1,2483,1515,2,1,2,11,Enterprise
16969,OI1174,2025-12-03,2012,Toyota,RAV4,Passenger,SUVs,KS,Topeka,1552,1585,4859,485,5344,1,2012,523,8,1,2,16,Core
16970,NJ7407,2025-12-03,2004,Chevrolet,Equinox,Passenger,Sedans,SC,Greenville,1524,1578,6437,643,7080,1,2538,1597,9,2,5,35,Core
16971,MQ1435,2025-12-03,2020,Peterbilt,567,Truck/Trailer,Pickup Trucks,TX,Houston,5343,6417,12421,1242,13663,1,2192,658,6,1,1,8,Core
16972,IO9469,2025-12-03,2004,Freightliner,Century,Truck/Trailer,Box Trucks,KS,Wichita,4517,6594,15765,1576,17341,1,2216,1636,11,1,3,21,Expansion
16973,XU2689,2025-12-03,2006,Volvo,EC300,Construction,Dozers,OR,Eugene,18032,21729,37903,3790,41693,1,2271,2523,8,3,10,76,Expansion
16974,GA1780,2025-12-03,2021,Massey Ferguson,8735,Ag Equipment,Combines,KS,Topeka,10124,12055,29120,2912,32032,1,2246,1932,8,1,3,17,Core
16975,VC5500,2025-12-03,2024,Chevrolet,Traverse,Passenger,Coupes,IA,Des Moines,1552,1656,7636,763,8399,1,2053,64,2,1,1,7,Expansion
16976,ML2532,2025-12-03,2013,John Deere,6155R,Ag Equipment,Combines,OK,Norman,8385,12277,32193,3219,35412,1,2165,1343,3,1,2,9,Core
16977,VH3238,2025-12-03,2019,John Deere,644K,Construction,Wheel Loaders,MO,Kansas City,14122,18589,29957,2995,32952,1,2459,1026,3,1,4,31,Core
16978,KD6603,2025-12-03,2024,Chevrolet,Equinox,Passenger,Minivans,KS,Kansas City,1545,1622,7266,726,7992,1,2027,203,13,1,4,26,Core
16979,MI5668,2025-12-03,2014,Caterpillar,330,Construction,Skid Steers,TX,Houston,18875,19513,27309,2730,30039,1,2432,1278,4,1,4,26,Enterprise
16980,CZ9921,2025-12-03,2021,Caterpillar,D8,Construction,Excavators,OK,Oklahoma City,13355,17726,25328,2532,27860,1,2254,967,4,1,2,10,Enterprise
16981,JS7665,2025-12-03,1993,Kenworth,W900,Truck/Trailer,Semi Tractors,IN,Indianapolis,4481,5784,14063,1406,15469,1,2173,225,2,1,2,14,Core
16982,CE9163,2025-12-03,2013,Chevrolet,Silverado 3500,Truck/Trailer,Pickup Trucks,FL,Tampa,4324,6369,10259,1025,11284,1,2207,950,9,2,6,42,Expansion
16983,FK2101,2025-12-03,2018,Massey Ferguson,8735,Ag Equipment,Combines,MO,Columbia,9194,12286,25200,2520,27720,1,2057,80,1,1,4,29,Expansion
16984,CM7538,2025-12-03,1999,Toyota,RAV4,Passenger,Minivans,KS,Kansas City,1083,1789,6606,660,7266,1,2151,1881,11,1,1,6,Core
16985,TT4268,2025-12-03,2010,New Holland,CR10.90,Ag Equipment,Combines,KS,Wichita,8636,12197,33332,3333,36665,1,2049,1350,5,1,2,10,Core
16986,XE9134,2025-12-03,2022,Chevrolet,Silverado 3500,Truck/Trailer,Box Trucks,NV,Reno,4874,6747,11385,1138,12523,1,2172,1678,1,3,12,94,Expansion
16987,EC4205,2025-12-03,2008,Chevrolet,Silverado 2500,Truck/Trailer,Dump Trucks,KS,Topeka,6038,6750,15835,1583,17418,1,2352,935,12,1,1,4,Enterprise
16988,RN7856,2025-12-03,2013,Chevrolet,Malibu,Passenger,Coupes,MO,Kansas City,1355,1681,2405,240,2645,1,2513,1972,13,1,2,10,Enterprise
16989,OJ9853,2025-12-03,1993,Volvo,L150H,Construction,Wheel Loaders,CA,Sacramento,15059,17623,28703,2870,31573,1,2562,368,7,3,12,93,Enterprise
16990,HZ9772,2025-12-03,1997,Toyota,Highlander,Passenger,Minivans,OH,Columbus,1467,1500,4965,496,5461,1,2244,149,4,1,2,14,Core
16991,HX8792,2025-12-03,2016,Ram,2500,Truck/Trailer,Dump Trucks,SC,Charleston,6266,6857,13597,1359,14956,1,2089,2608,8,2,6,47,Core
16992,HX2528,2025-12-03,2015,Honda,Pilot,Passenger,Minivans,KS,Wichita,1258,1737,7782,778,8560,1,2459,840,10,1,4,25,Core
16993,AH1569,2025-12-03,1995,John Deere,DB60,Ag Equipment,Planters,SC,Greenville,8362,11758,25465,2546,28011,1,2633,1117,6,2,6,42,Expansion
16994,MJ8138,2025-12-03,2016,Case IH,Magnum 340,Ag Equipment,Tractors,GA,Savannah,11695,11143,34050,3405,37455,1,2326,1275,11,2,6,41,Core
16995,XR4930,2025-12-03,2014,Komatsu,WA470,Construction,Dozers,MO,Springfield,15939,20517,32027,3202,35229,1,2373,977,8,1,2,10,Expansion
16996,MU4121,2025-12-03,2000,Ram,2500,Truck/Trailer,Dump Trucks,KS,Overland Park,5937,6679,17718,1771,19489,1,2070,467,7,1,3,24,Core
16997,PO4322,2025-12-03,2017,Komatsu,WA470,Construction,Skid Steers,AZ,Mesa,15468,18823,44445,4444,48889,1,2480,1178,12,3,11,86,Enterprise
16998,SE5128,2025-12-03,1996,Kenworth,T880,Truck/Trailer,Semi Tractors,CA,San Diego,4068,5773,14529,1452,15981,1,2447,1966,15,3,12,90,Expansion
16999,RI7821,2025-12-03,2005,Freightliner,Century,Truck/Trailer,Box Trucks,NC,Greensboro,4927,6917,15810,1581,17391,1,2127,965,11,2,5,40,Core
17000,YR3100,2025-12-03,2018,New Holland,T9.565,Ag Equipment,Tractors,CA,Sacramento,8186,12084,21312,2131,23443,1,2540,1226,12,3,12,96,Core
17001,PZ0095,2025-12-03,2024,Caterpillar,972M,Construction,Wheel Loaders,OR,Salem,15912,18506,36696,3669,40365,1,2366,951,7,3,12,92,Enterprise
17002,OP5036,2025-12-03,2000,Ford,F-450,Truck/Trailer,Pickup Trucks,WI,Milwaukee,5243,5857,11533,1153,12686,1,2626,125,2,1,4,27,Core
17003,ZL1719,2025-12-03,2021,Chevrolet,Malibu,Passenger,Sedans,IL,Chicago,1455,1410,3768,376,4144,1,2623,1715,15,1,1,8,Core
17004,QA4935,2025-12-03,2023,Honda,Pilot,Passenger,Minivans,OK,Broken Arrow,1246,1591,4389,438,4827,1,2106,1139,10,1,2,11,Expansion
17005,FZ3765,2025-12-03,2013,Volvo,L220H,Construction,Skid Steers,KS,Wichita,17078,21111,26937,2693,29630,1,2237,1737,8,1,1,6,Enterprise
17006,GM7085,2025-12-03,2001,Chevrolet,Silverado 2500,Truck/Trailer,Box Trucks,MO,Kansas City,4476,5658,12747,1274,14021,1,2357,1758,5,1,2,11,Enterprise
17007,UT7318,2025-12-03,2010,Freightliner,Cascadia,Truck/Trailer,Semi Tractors,WA,Seattle,5369,6979,16449,1644,18093,1,2585,2578,14,3,9,65,Core
17008,EO7139,2025-12-03,1993,Komatsu,PC290,Construction,Excavators,MO,Springfield,19116,19144,46454,4645,51099,1,2286,180,7,1,3,24,Enterprise
17009,KC9691,2025-12-03,2016,John Deere,6155R,Ag Equipment,Tractors,IA,Cedar Rapids,9622,11395,24849,2484,27333,1,2414,1119,9,1,4,30,Core
17010,HQ8411,2025-12-03,2003,Kenworth,T680,Truck/Trailer,Dump Trucks,MO,St Louis,6269,6779,11574,1157,12731,1,2184,1585,3,1,3,17,Expansion
17011,JM8305,2025-12-03,1992,Ram,2500,Truck/Trailer,Pickup Trucks,MO,St Louis,4358,6307,14295,1429,15724,1,2345,171,4,1,4,30,Core
